run_id,app_name,dataset,study_name,dataset_group,alpha_gyro,alpha_acc,dataset_nees,trial_mean_nees,trial_sum_deviations
20260504T020331353Z,evalPimNoiseCalibration,V201/tangent,all_pim_combined_coarse,all,7.0,13.0,0.764985,0.718707,11.799
20260504T020331353Z,evalPimNoiseCalibration,V202/quadrature,all_pim_combined_coarse,all,7.0,13.0,0.788135,0.718707,11.799
20260504T020331353Z,evalPimNoiseCalibration,V202/tangent,all_pim_combined_coarse,all,7.0,13.0,1.32164,0.718707,11.799
20260504T020331353Z,evalPimNoiseCalibration,V203/quadrature,all_pim_combined_coarse,all,7.0,13.0,2.24148,0.718707,11.799
20260504T020331353Z,evalPimNoiseCalibration,V203/tangent,all_pim_combined_coarse,all,7.0,13.0,1.94768,0.718707,11.799
20260504T020331353Z,evalPimNoiseCalibration,MH01/quadrature,all_pim_combined_coarse,all,10.0,0.5,66.0718,113.632,2477.91
20260504T020331353Z,evalPimNoiseCalibration,MH01/tangent,all_pim_combined_coarse,all,10.0,0.5,58.4016,113.632,2477.91
20260504T020331353Z,evalPimNoiseCalibration,MH02/quadrature,all_pim_combined_coarse,all,10.0,0.5,55.4981,113.632,2477.91
20260504T020331353Z,evalPimNoiseCalibration,MH02/tangent,all_pim_combined_coarse,all,10.0,0.5,47.8632,113.632,2477.91
20260504T020331353Z,evalPimNoiseCalibration,MH03/quadrature,all_pim_combined_coarse,all,10.0,0.5,87.132,113.632,2477.91
20260504T020331353Z,evalPimNoiseCalibration,MH03/tangent,all_pim_combined_coarse,all,10.0,0.5,77.9671,113.632,2477.91
20260504T020331353Z,evalPimNoiseCalibration,MH04/quadrature,all_pim_combined_coarse,all,10.0,0.5,82.768,113.632,2477.91
20260504T020331353Z,evalPimNoiseCalibration,MH04/tangent,all_pim_combined_coarse,all,10.0,0.5,72.5402,113.632,2477.91
20260504T020331353Z,evalPimNoiseCalibration,MH05/quadrature,all_pim_combined_coarse,all,10.0,0.5,90.3568,113.632,2477.91
20260504T020331353Z,evalPimNoiseCalibration,MH05/tangent,all_pim_combined_coarse,all,10.0,0.5,82.2039,113.632,2477.91
20260504T020331353Z,evalPimNoiseCalibration,V101/quadrature,all_pim_combined_coarse,all,10.0,0.5,121.219,113.632,2477.91
20260504T020331353Z,evalPimNoiseCalibration,V101/tangent,all_pim_combined_coarse,all,10.0,0.5,115.044,113.632,2477.91
20260504T020331353Z,evalPimNoiseCalibration,V102/quadrature,all_pim_combined_coarse,all,10.0,0.5,84.7496,113.632,2477.91
20260504T020331353Z,evalPimNoiseCalibration,V102/tangent,all_pim_combined_coarse,all,10.0,0.5,82.4451,113.632,2477.91
20260504T020331353Z,evalPimNoiseCalibration,V103/quadrature,all_pim_combined_coarse,all,10.0,0.5,144.321,113.632,2477.91
20260504T020331353Z,evalPimNoiseCalibration,V103/tangent,all_pim_combined_coarse,all,10.0,0.5,133.808,113.632,2477.91
20260504T020331353Z,evalPimNoiseCalibration,V201/quadrature,all_pim_combined_coarse,all,10.0,0.5,149.821,113.632,2477.91
20260504T020331353Z,evalPimNoiseCalibration,V201/tangent,all_pim_combined_coarse,all,10.0,0.5,149.815,113.632,2477.91
20260504T020331353Z,evalPimNoiseCalibration,V202/quadrature,all_pim_combined_coarse,all,10.0,0.5,178.906,113.632,2477.91
20260504T020331353Z,evalPimNoiseCalibration,V202/tangent,all_pim_combined_coarse,all,10.0,0.5,179.973,113.632,2477.91
20260504T020331353Z,evalPimNoiseCalibration,V203/quadrature,all_pim_combined_coarse,all,10.0,0.5,216.405,113.632,2477.91
20260504T020331353Z,evalPimNoiseCalibration,V203/tangent,all_pim_combined_coarse,all,10.0,0.5,222.6,113.632,2477.91
20260504T020331353Z,evalPimNoiseCalibration,MH01/quadrature,all_pim_combined_coarse,all,10.0,1.0,26.605,43.877,943.295
20260504T020331353Z,evalPimNoiseCalibration,MH01/tangent,all_pim_combined_coarse,all,10.0,1.0,23.1598,43.877,943.295
20260504T020331353Z,evalPimNoiseCalibration,MH02/quadrature,all_pim_combined_coarse,all,10.0,1.0,21.739,43.877,943.295
20260504T020331353Z,evalPimNoiseCalibration,MH02/tangent,all_pim_combined_coarse,all,10.0,1.0,20.1841,43.877,943.295
20260504T020331353Z,evalPimNoiseCalibration,MH03/quadrature,all_pim_combined_coarse,all,10.0,1.0,32.2121,43.877,943.295
20260504T020331353Z,evalPimNoiseCalibration,MH03/tangent,all_pim_combined_coarse,all,10.0,1.0,30.0353,43.877,943.295
20260504T020331353Z,evalPimNoiseCalibration,MH04/quadrature,all_pim_combined_coarse,all,10.0,1.0,32.1321,43.877,943.295
20260504T020331353Z,evalPimNoiseCalibration,MH04/tangent,all_pim_combined_coarse,all,10.0,1.0,28.0061,43.877,943.295
20260504T020331353Z,evalPimNoiseCalibration,MH05/quadrature,all_pim_combined_coarse,all,10.0,1.0,33.9992,43.877,943.295
20260504T020331353Z,evalPimNoiseCalibration,MH05/tangent,all_pim_combined_coarse,all,10.0,1.0,31.3919,43.877,943.295
20260504T020331353Z,evalPimNoiseCalibration,V101/quadrature,all_pim_combined_coarse,all,10.0,1.0,46.2306,43.877,943.295
20260504T020331353Z,evalPimNoiseCalibration,V101/tangent,all_pim_combined_coarse,all,10.0,1.0,44.4767,43.877,943.295
20260504T020331353Z,evalPimNoiseCalibration,V102/quadrature,all_pim_combined_coarse,all,10.0,1.0,33.8125,43.877,943.295
20260504T020331353Z,evalPimNoiseCalibration,V102/tangent,all_pim_combined_coarse,all,10.0,1.0,32.7402,43.877,943.295
20260504T020331353Z,evalPimNoiseCalibration,V103/quadrature,all_pim_combined_coarse,all,10.0,1.0,55.2657,43.877,943.295
20260504T020331353Z,evalPimNoiseCalibration,V103/tangent,all_pim_combined_coarse,all,10.0,1.0,53.9781,43.877,943.295
20260504T020331353Z,evalPimNoiseCalibration,V201/quadrature,all_pim_combined_coarse,all,10.0,1.0,56.4587,43.877,943.295
20260504T020331353Z,evalPimNoiseCalibration,V201/tangent,all_pim_combined_coarse,all,10.0,1.0,57.5666,43.877,943.295
20260504T020331353Z,evalPimNoiseCalibration,V202/quadrature,all_pim_combined_coarse,all,10.0,1.0,68.6811,43.877,943.295
20260504T020331353Z,evalPimNoiseCalibration,V202/tangent,all_pim_combined_coarse,all,10.0,1.0,67.8792,43.877,943.295
20260504T020331353Z,evalPimNoiseCalibration,V203/quadrature,all_pim_combined_coarse,all,10.0,1.0,85.4341,43.877,943.295
20260504T020331353Z,evalPimNoiseCalibration,V203/tangent,all_pim_combined_coarse,all,10.0,1.0,83.3066,43.877,943.295
20260504T020331353Z,evalPimNoiseCalibration,MH01/quadrature,all_pim_combined_coarse,all,10.0,2.0,8.4032,13.5796,276.75
20260504T020331353Z,evalPimNoiseCalibration,MH01/tangent,all_pim_combined_coarse,all,10.0,2.0,7.22361,13.5796,276.75
20260504T020331353Z,evalPimNoiseCalibration,MH02/quadrature,all_pim_combined_coarse,all,10.0,2.0,6.80884,13.5796,276.75
20260504T020331353Z,evalPimNoiseCalibration,MH02/tangent,all_pim_combined_coarse,all,10.0,2.0,6.18805,13.5796,276.75
20260504T020331353Z,evalPimNoiseCalibration,MH03/quadrature,all_pim_combined_coarse,all,10.0,2.0,9.72187,13.5796,276.75
20260504T020331353Z,evalPimNoiseCalibration,MH03/tangent,all_pim_combined_coarse,all,10.0,2.0,9.0753,13.5796,276.75
20260504T020331353Z,evalPimNoiseCalibration,MH04/quadrature,all_pim_combined_coarse,all,10.0,2.0,10.0296,13.5796,276.75
20260504T020331353Z,evalPimNoiseCalibration,MH04/tangent,all_pim_combined_coarse,all,10.0,2.0,8.68527,13.5796,276.75
20260504T020331353Z,evalPimNoiseCalibration,MH05/quadrature,all_pim_combined_coarse,all,10.0,2.0,10.4645,13.5796,276.75
20260504T020331353Z,evalPimNoiseCalibration,MH05/tangent,all_pim_combined_coarse,all,10.0,2.0,9.77908,13.5796,276.75
20260504T020331353Z,evalPimNoiseCalibration,V101/quadrature,all_pim_combined_coarse,all,10.0,2.0,14.3977,13.5796,276.75
20260504T020331353Z,evalPimNoiseCalibration,V101/tangent,all_pim_combined_coarse,all,10.0,2.0,13.857,13.5796,276.75
20260504T020331353Z,evalPimNoiseCalibration,V102/quadrature,all_pim_combined_coarse,all,10.0,2.0,10.4315,13.5796,276.75
20260504T020331353Z,evalPimNoiseCalibration,V102/tangent,all_pim_combined_coarse,all,10.0,2.0,10.3003,13.5796,276.75
20260504T020331353Z,evalPimNoiseCalibration,V103/quadrature,all_pim_combined_coarse,all,10.0,2.0,17.5634,13.5796,276.75
20260504T020331353Z,evalPimNoiseCalibration,V103/tangent,all_pim_combined_coarse,all,10.0,2.0,16.6569,13.5796,276.75
20260504T020331353Z,evalPimNoiseCalibration,V201/quadrature,all_pim_combined_coarse,all,10.0,2.0,17.0695,13.5796,276.75
20260504T020331353Z,evalPimNoiseCalibration,V201/tangent,all_pim_combined_coarse,all,10.0,2.0,17.4874,13.5796,276.75
20260504T020331353Z,evalPimNoiseCalibration,V202/quadrature,all_pim_combined_coarse,all,10.0,2.0,20.8794,13.5796,276.75
20260504T020331353Z,evalPimNoiseCalibration,V202/tangent,all_pim_combined_coarse,all,10.0,2.0,21.1746,13.5796,276.75
20260504T020331353Z,evalPimNoiseCalibration,V203/quadrature,all_pim_combined_coarse,all,10.0,2.0,26.9949,13.5796,276.75
20260504T020331353Z,evalPimNoiseCalibration,V203/tangent,all_pim_combined_coarse,all,10.0,2.0,25.5583,13.5796,276.75
20260504T020331353Z,evalPimNoiseCalibration,MH01/quadrature,all_pim_combined_coarse,all,10.0,3.0,3.93455,6.49856,120.968
20260504T020331353Z,evalPimNoiseCalibration,MH01/tangent,all_pim_combined_coarse,all,10.0,3.0,3.47191,6.49856,120.968
20260504T020331353Z,evalPimNoiseCalibration,MH02/quadrature,all_pim_combined_coarse,all,10.0,3.0,3.21488,6.49856,120.968
20260504T020331353Z,evalPimNoiseCalibration,MH02/tangent,all_pim_combined_coarse,all,10.0,3.0,2.92145,6.49856,120.968
20260504T020331353Z,evalPimNoiseCalibration,MH03/quadrature,all_pim_combined_coarse,all,10.0,3.0,4.51212,6.49856,120.968
20260504T020331353Z,evalPimNoiseCalibration,MH03/tangent,all_pim_combined_coarse,all,10.0,3.0,4.2747,6.49856,120.968
20260504T020331353Z,evalPimNoiseCalibration,MH04/quadrature,all_pim_combined_coarse,all,10.0,3.0,4.79614,6.49856,120.968
20260504T020331353Z,evalPimNoiseCalibration,MH04/tangent,all_pim_combined_coarse,all,10.0,3.0,4.07638,6.49856,120.968
20260504T020331353Z,evalPimNoiseCalibration,MH05/quadrature,all_pim_combined_coarse,all,10.0,3.0,4.90199,6.49856,120.968
20260504T020331353Z,evalPimNoiseCalibration,MH05/tangent,all_pim_combined_coarse,all,10.0,3.0,4.56239,6.49856,120.968
20260504T020331353Z,evalPimNoiseCalibration,V101/quadrature,all_pim_combined_coarse,all,10.0,3.0,6.88741,6.49856,120.968
20260504T020331353Z,evalPimNoiseCalibration,V101/tangent,all_pim_combined_coarse,all,10.0,3.0,6.70384,6.49856,120.968
20260504T020331353Z,evalPimNoiseCalibration,V102/quadrature,all_pim_combined_coarse,all,10.0,3.0,4.92512,6.49856,120.968
20260504T020331353Z,evalPimNoiseCalibration,V102/tangent,all_pim_combined_coarse,all,10.0,3.0,4.95428,6.49856,120.968
20260504T020331353Z,evalPimNoiseCalibration,V103/quadrature,all_pim_combined_coarse,all,10.0,3.0,8.41859,6.49856,120.968
20260504T020331353Z,evalPimNoiseCalibration,V103/tangent,all_pim_combined_coarse,all,10.0,3.0,8.0456,6.49856,120.968
20260504T020331353Z,evalPimNoiseCalibration,V201/quadrature,all_pim_combined_coarse,all,10.0,3.0,7.92628,6.49856,120.968
20260504T020331353Z,evalPimNoiseCalibration,V201/tangent,all_pim_combined_coarse,all,10.0,3.0,8.30008,6.49856,120.968
20260504T020331353Z,evalPimNoiseCalibration,V202/quadrature,all_pim_combined_coarse,all,10.0,3.0,9.79885,6.49856,120.968
20260504T020331353Z,evalPimNoiseCalibration,V202/tangent,all_pim_combined_coarse,all,10.0,3.0,10.0351,6.49856,120.968
20260504T020331353Z,evalPimNoiseCalibration,V203/quadrature,all_pim_combined_coarse,all,10.0,3.0,13.4762,6.49856,120.968
20260504T020331353Z,evalPimNoiseCalibration,V203/tangent,all_pim_combined_coarse,all,10.0,3.0,12.8305,6.49856,120.968
20260504T020331353Z,evalPimNoiseCalibration,MH01/quadrature,all_pim_combined_coarse,all,10.0,5.0,1.47506,2.58342,34.8353
20260504T020331353Z,evalPimNoiseCalibration,MH01/tangent,all_pim_combined_coarse,all,10.0,5.0,1.37246,2.58342,34.8353
20260504T020331353Z,evalPimNoiseCalibration,MH02/quadrature,all_pim_combined_coarse,all,10.0,5.0,1.19793,2.58342,34.8353
20260504T020331353Z,evalPimNoiseCalibration,MH02/tangent,all_pim_combined_coarse,all,10.0,5.0,1.10358,2.58342,34.8353
20260504T020331353Z,evalPimNoiseCalibration,MH03/quadrature,all_pim_combined_coarse,all,10.0,5.0,1.69093,2.58342,34.8353
20260504T020331353Z,evalPimNoiseCalibration,MH03/tangent,all_pim_combined_coarse,all,10.0,5.0,1.67362,2.58342,34.8353
20260504T020331353Z,evalPimNoiseCalibration,MH04/quadrature,all_pim_combined_coarse,all,10.0,5.0,1.79179,2.58342,34.8353
20260504T020331353Z,evalPimNoiseCalibration,MH04/tangent,all_pim_combined_coarse,all,10.0,5.0,1.56591,2.58342,34.8353
20260504T020331353Z,evalPimNoiseCalibration,MH05/quadrature,all_pim_combined_coarse,all,10.0,5.0,1.83729,2.58342,34.8353
20260504T020331353Z,evalPimNoiseCalibration,MH05/tangent,all_pim_combined_coarse,all,10.0,5.0,1.74357,2.58342,34.8353
20260504T020331353Z,evalPimNoiseCalibration,V101/quadrature,all_pim_combined_coarse,all,10.0,5.0,2.95798,2.58342,34.8353
20260504T020331353Z,evalPimNoiseCalibration,V101/tangent,all_pim_combined_coarse,all,10.0,5.0,2.85222,2.58342,34.8353
20260504T020331353Z,evalPimNoiseCalibration,V102/quadrature,all_pim_combined_coarse,all,10.0,5.0,1.87666,2.58342,34.8353
20260504T020331353Z,evalPimNoiseCalibration,V102/tangent,all_pim_combined_coarse,all,10.0,5.0,1.97154,2.58342,34.8353
20260504T020331353Z,evalPimNoiseCalibration,V103/quadrature,all_pim_combined_coarse,all,10.0,5.0,3.17377,2.58342,34.8353
20260504T020331353Z,evalPimNoiseCalibration,V103/tangent,all_pim_combined_coarse,all,10.0,5.0,3.2173,2.58342,34.8353
20260504T020331353Z,evalPimNoiseCalibration,V201/quadrature,all_pim_combined_coarse,all,10.0,5.0,2.97514,2.58342,34.8353
20260504T020331353Z,evalPimNoiseCalibration,V201/tangent,all_pim_combined_coarse,all,10.0,5.0,3.17622,2.58342,34.8353
20260504T020331353Z,evalPimNoiseCalibration,V202/quadrature,all_pim_combined_coarse,all,10.0,5.0,3.73105,2.58342,34.8353
20260504T020331353Z,evalPimNoiseCalibration,V202/tangent,all_pim_combined_coarse,all,10.0,5.0,4.14253,2.58342,34.8353
20260504T020331353Z,evalPimNoiseCalibration,V203/quadrature,all_pim_combined_coarse,all,10.0,5.0,5.82036,2.58342,34.8353
20260504T020331353Z,evalPimNoiseCalibration,V203/tangent,all_pim_combined_coarse,all,10.0,5.0,5.48844,2.58342,34.8353
20260504T020331353Z,evalPimNoiseCalibration,MH01/quadrature,all_pim_combined_coarse,all,10.0,7.0,0.769975,1.43915,13.3009
20260504T020331353Z,evalPimNoiseCalibration,MH01/tangent,all_pim_combined_coarse,all,10.0,7.0,0.752474,1.43915,13.3009
20260504T020331353Z,evalPimNoiseCalibration,MH02/quadrature,all_pim_combined_coarse,all,10.0,7.0,0.622196,1.43915,13.3009
20260504T020331353Z,evalPimNoiseCalibration,MH02/tangent,all_pim_combined_coarse,all,10.0,7.0,0.596738,1.43915,13.3009
20260504T020331353Z,evalPimNoiseCalibration,MH03/quadrature,all_pim_combined_coarse,all,10.0,7.0,0.87517,1.43915,13.3009
20260504T020331353Z,evalPimNoiseCalibration,MH03/tangent,all_pim_combined_coarse,all,10.0,7.0,0.927665,1.43915,13.3009
20260504T020331353Z,evalPimNoiseCalibration,MH04/quadrature,all_pim_combined_coarse,all,10.0,7.0,0.925747,1.43915,13.3009
20260504T020331353Z,evalPimNoiseCalibration,MH04/tangent,all_pim_combined_coarse,all,10.0,7.0,0.826175,1.43915,13.3009
20260504T020331353Z,evalPimNoiseCalibration,MH05/quadrature,all_pim_combined_coarse,all,10.0,7.0,0.955269,1.43915,13.3009
20260504T020331353Z,evalPimNoiseCalibration,MH05/tangent,all_pim_combined_coarse,all,10.0,7.0,0.928769,1.43915,13.3009
20260504T020331353Z,evalPimNoiseCalibration,V101/quadrature,all_pim_combined_coarse,all,10.0,7.0,1.75329,1.43915,13.3009
20260504T020331353Z,evalPimNoiseCalibration,V101/tangent,all_pim_combined_coarse,all,10.0,7.0,1.75424,1.43915,13.3009
20260504T020331353Z,evalPimNoiseCalibration,V102/quadrature,all_pim_combined_coarse,all,10.0,7.0,1.00806,1.43915,13.3009
20260504T020331353Z,evalPimNoiseCalibration,V102/tangent,all_pim_combined_coarse,all,10.0,7.0,1.10523,1.43915,13.3009
20260504T020331353Z,evalPimNoiseCalibration,V103/quadrature,all_pim_combined_coarse,all,10.0,7.0,1.66782,1.43915,13.3009
20260504T020331353Z,evalPimNoiseCalibration,V103/tangent,all_pim_combined_coarse,all,10.0,7.0,1.87696,1.43915,13.3009
20260504T020331353Z,evalPimNoiseCalibration,V201/quadrature,all_pim_combined_coarse,all,10.0,7.0,1.56714,1.43915,13.3009
20260504T020331353Z,evalPimNoiseCalibration,V201/tangent,all_pim_combined_coarse,all,10.0,7.0,1.68535,1.43915,13.3009
20260504T020331353Z,evalPimNoiseCalibration,V202/quadrature,all_pim_combined_coarse,all,10.0,7.0,1.98502,1.43915,13.3009
20260504T020331353Z,evalPimNoiseCalibration,V202/tangent,all_pim_combined_coarse,all,10.0,7.0,2.3671,1.43915,13.3009
20260504T020331353Z,evalPimNoiseCalibration,V203/quadrature,all_pim_combined_coarse,all,10.0,7.0,3.41765,1.43915,13.3009
20260504T020331353Z,evalPimNoiseCalibration,V203/tangent,all_pim_combined_coarse,all,10.0,7.0,3.29325,1.43915,13.3009
20260504T020331353Z,evalPimNoiseCalibration,MH01/quadrature,all_pim_combined_coarse,all,10.0,10.0,0.389517,0.81062,9.82506
20260504T020331353Z,evalPimNoiseCalibration,MH01/tangent,all_pim_combined_coarse,all,10.0,10.0,0.42242,0.81062,9.82506
20260504T020331353Z,evalPimNoiseCalibration,MH02/quadrature,all_pim_combined_coarse,all,10.0,10.0,0.312087,0.81062,9.82506
20260504T020331353Z,evalPimNoiseCalibration,MH02/tangent,all_pim_combined_coarse,all,10.0,10.0,0.325493,0.81062,9.82506
20260504T020331353Z,evalPimNoiseCalibration,MH03/quadrature,all_pim_combined_coarse,all,10.0,10.0,0.433059,0.81062,9.82506
20260504T020331353Z,evalPimNoiseCalibration,MH03/tangent,all_pim_combined_coarse,all,10.0,10.0,0.516022,0.81062,9.82506
20260504T020331353Z,evalPimNoiseCalibration,MH04/quadrature,all_pim_combined_coarse,all,10.0,10.0,0.458422,0.81062,9.82506
20260504T020331353Z,evalPimNoiseCalibration,MH04/tangent,all_pim_combined_coarse,all,10.0,10.0,0.44273,0.81062,9.82506
20260504T020331353Z,evalPimNoiseCalibration,MH05/quadrature,all_pim_combined_coarse,all,10.0,10.0,0.484733,0.81062,9.82506
20260504T020331353Z,evalPimNoiseCalibration,MH05/tangent,all_pim_combined_coarse,all,10.0,10.0,0.493074,0.81062,9.82506
20260504T020331353Z,evalPimNoiseCalibration,V101/quadrature,all_pim_combined_coarse,all,10.0,10.0,1.08044,0.81062,9.82506
20260504T020331353Z,evalPimNoiseCalibration,V101/tangent,all_pim_combined_coarse,all,10.0,10.0,1.11335,0.81062,9.82506
20260504T020331353Z,evalPimNoiseCalibration,V102/quadrature,all_pim_combined_coarse,all,10.0,10.0,0.52301,0.81062,9.82506
20260504T020331353Z,evalPimNoiseCalibration,V102/tangent,all_pim_combined_coarse,all,10.0,10.0,0.622618,0.81062,9.82506
20260504T020331353Z,evalPimNoiseCalibration,V103/quadrature,all_pim_combined_coarse,all,10.0,10.0,0.863718,0.81062,9.82506
20260504T020331353Z,evalPimNoiseCalibration,V103/tangent,all_pim_combined_coarse,all,10.0,10.0,1.07716,0.81062,9.82506
20260504T020331353Z,evalPimNoiseCalibration,V201/quadrature,all_pim_combined_coarse,all,10.0,10.0,0.807741,0.81062,9.82506
20260504T020331353Z,evalPimNoiseCalibration,V201/tangent,all_pim_combined_coarse,all,10.0,10.0,0.909647,0.81062,9.82506
20260504T020331353Z,evalPimNoiseCalibration,V202/quadrature,all_pim_combined_coarse,all,10.0,10.0,1.04137,0.81062,9.82506
20260504T020331353Z,evalPimNoiseCalibration,V202/tangent,all_pim_combined_coarse,all,10.0,10.0,1.38933,0.81062,9.82506
20260504T020331353Z,evalPimNoiseCalibration,V203/quadrature,all_pim_combined_coarse,all,10.0,10.0,2.16878,0.81062,9.82506
20260504T020331353Z,evalPimNoiseCalibration,V203/tangent,all_pim_combined_coarse,all,10.0,10.0,1.95892,0.81062,9.82506
20260504T020331353Z,evalPimNoiseCalibration,MH01/quadrature,all_pim_combined_coarse,all,10.0,13.0,0.237834,0.549771,11.816
20260504T020331353Z,evalPimNoiseCalibration,MH01/tangent,all_pim_combined_coarse,all,10.0,13.0,0.285421,0.549771,11.816
20260504T020331353Z,evalPimNoiseCalibration,MH02/quadrature,all_pim_combined_coarse,all,10.0,13.0,0.189511,0.549771,11.816
20260504T020331353Z,evalPimNoiseCalibration,MH02/tangent,all_pim_combined_coarse,all,10.0,13.0,0.216589,0.549771,11.816
20260504T020331353Z,evalPimNoiseCalibration,MH03/quadrature,all_pim_combined_coarse,all,10.0,13.0,0.265856,0.549771,11.816
20260504T020331353Z,evalPimNoiseCalibration,MH03/tangent,all_pim_combined_coarse,all,10.0,13.0,0.351232,0.549771,11.816
20260504T020331353Z,evalPimNoiseCalibration,MH04/quadrature,all_pim_combined_coarse,all,10.0,13.0,0.280544,0.549771,11.816
20260504T020331353Z,evalPimNoiseCalibration,MH04/tangent,all_pim_combined_coarse,all,10.0,13.0,0.295364,0.549771,11.816
20260504T020331353Z,evalPimNoiseCalibration,MH05/quadrature,all_pim_combined_coarse,all,10.0,13.0,0.293594,0.549771,11.816
20260504T020331353Z,evalPimNoiseCalibration,MH05/tangent,all_pim_combined_coarse,all,10.0,13.0,0.321432,0.549771,11.816
20260504T020331353Z,evalPimNoiseCalibration,V101/quadrature,all_pim_combined_coarse,all,10.0,13.0,0.761908,0.549771,11.816
20260504T020331353Z,evalPimNoiseCalibration,V101/tangent,all_pim_combined_coarse,all,10.0,13.0,0.821714,0.549771,11.816
20260504T020331353Z,evalPimNoiseCalibration,V102/quadrature,all_pim_combined_coarse,all,10.0,13.0,0.331772,0.549771,11.816
20260504T020331353Z,evalPimNoiseCalibration,V102/tangent,all_pim_combined_coarse,all,10.0,13.0,0.431019,0.549771,11.816
20260504T020331353Z,evalPimNoiseCalibration,V103/quadrature,all_pim_combined_coarse,all,10.0,13.0,0.554786,0.549771,11.816
20260504T020331353Z,evalPimNoiseCalibration,V103/tangent,all_pim_combined_coarse,all,10.0,13.0,0.758168,0.549771,11.816
20260504T020331353Z,evalPimNoiseCalibration,V201/quadrature,all_pim_combined_coarse,all,10.0,13.0,0.506881,0.549771,11.816
20260504T020331353Z,evalPimNoiseCalibration,V201/tangent,all_pim_combined_coarse,all,10.0,13.0,0.613184,0.549771,11.816
20260504T020331353Z,evalPimNoiseCalibration,V202/quadrature,all_pim_combined_coarse,all,10.0,13.0,0.664826,0.549771,11.816
20260504T020331353Z,evalPimNoiseCalibration,V202/tangent,all_pim_combined_coarse,all,10.0,13.0,0.957862,0.549771,11.816
20260504T020331353Z,evalPimNoiseCalibration,V203/quadrature,all_pim_combined_coarse,all,10.0,13.0,1.56598,0.549771,11.816
20260504T020331353Z,evalPimNoiseCalibration,V203/tangent,all_pim_combined_coarse,all,10.0,13.0,1.38949,0.549771,11.816
20260504T020331353Z,evalPimNoiseCalibration,MH01/quadrature,all_pim_combined_coarse,all,13.0,0.5,61.7336,99.3339,2163.35
20260504T020331353Z,evalPimNoiseCalibration,MH01/tangent,all_pim_combined_coarse,all,13.0,0.5,54.3068,99.3339,2163.35
20260504T020331353Z,evalPimNoiseCalibration,MH02/quadrature,all_pim_combined_coarse,all,13.0,0.5,50.7047,99.3339,2163.35
20260504T020331353Z,evalPimNoiseCalibration,MH02/tangent,all_pim_combined_coarse,all,13.0,0.5,43.8909,99.3339,2163.35
20260504T020331353Z,evalPimNoiseCalibration,MH03/quadrature,all_pim_combined_coarse,all,13.0,0.5,80.2656,99.3339,2163.35
20260504T020331353Z,evalPimNoiseCalibration,MH03/tangent,all_pim_combined_coarse,all,13.0,0.5,70.3498,99.3339,2163.35
20260504T020331353Z,evalPimNoiseCalibration,MH04/quadrature,all_pim_combined_coarse,all,13.0,0.5,76.137,99.3339,2163.35
20260504T020331353Z,evalPimNoiseCalibration,MH04/tangent,all_pim_combined_coarse,all,13.0,0.5,62.6526,99.3339,2163.35
20260504T020331353Z,evalPimNoiseCalibration,MH05/quadrature,all_pim_combined_coarse,all,13.0,0.5,83.9051,99.3339,2163.35
20260504T020331353Z,evalPimNoiseCalibration,MH05/tangent,all_pim_combined_coarse,all,13.0,0.5,75.0316,99.3339,2163.35
20260504T020331353Z,evalPimNoiseCalibration,V101/quadrature,all_pim_combined_coarse,all,13.0,0.5,101.827,99.3339,2163.35
20260504T020331353Z,evalPimNoiseCalibration,V101/tangent,all_pim_combined_coarse,all,13.0,0.5,97.5381,99.3339,2163.35
20260504T020331353Z,evalPimNoiseCalibration,V102/quadrature,all_pim_combined_coarse,all,13.0,0.5,75.7476,99.3339,2163.35
20260504T020331353Z,evalPimNoiseCalibration,V102/tangent,all_pim_combined_coarse,all,13.0,0.5,73.1065,99.3339,2163.35
20260504T020331353Z,evalPimNoiseCalibration,V103/quadrature,all_pim_combined_coarse,all,13.0,0.5,134.006,99.3339,2163.35
20260504T020331353Z,evalPimNoiseCalibration,V103/tangent,all_pim_combined_coarse,all,13.0,0.5,121.32,99.3339,2163.35
20260504T020331353Z,evalPimNoiseCalibration,V201/quadrature,all_pim_combined_coarse,all,13.0,0.5,124.322,99.3339,2163.35
20260504T020331353Z,evalPimNoiseCalibration,V201/tangent,all_pim_combined_coarse,all,13.0,0.5,126.156,99.3339,2163.35
20260504T020331353Z,evalPimNoiseCalibration,V202/quadrature,all_pim_combined_coarse,all,13.0,0.5,150.132,99.3339,2163.35
20260504T020331353Z,evalPimNoiseCalibration,V202/tangent,all_pim_combined_coarse,all,13.0,0.5,153.795,99.3339,2163.35
20260504T020331353Z,evalPimNoiseCalibration,V203/quadrature,all_pim_combined_coarse,all,13.0,0.5,182.806,99.3339,2163.35
20260504T020331353Z,evalPimNoiseCalibration,V203/tangent,all_pim_combined_coarse,all,13.0,0.5,185.611,99.3339,2163.35
20260504T020331353Z,evalPimNoiseCalibration,MH01/quadrature,all_pim_combined_coarse,all,13.0,1.0,25.6142,41.3077,886.77
20260504T020331353Z,evalPimNoiseCalibration,MH01/tangent,all_pim_combined_coarse,all,13.0,1.0,22.0365,41.3077,886.77
20260504T020331353Z,evalPimNoiseCalibration,MH02/quadrature,all_pim_combined_coarse,all,13.0,1.0,20.7864,41.3077,886.77
20260504T020331353Z,evalPimNoiseCalibration,MH02/tangent,all_pim_combined_coarse,all,13.0,1.0,19.6238,41.3077,886.77
